src,dst
313096472,310681909
250874089,310799950
36255545,310410906
309939221,310121600
195677545,289144504
1427839,312833972
310473425,310759714
310161967,312496943
310434128,310434127
310492201,310516516
75669524,166888653
22116910,314880642
22116910,310472122
312931029,314833118
309983574,309983580
310145853,310430095
310471610,310471609
310114209,314833118
310925044,314479342
64447672,310147165
310145628,310495038
310438244,310438242
312874955,314825960
288005853,86656117
309944251,310137589
309965782,312903558
309969298,309969223
312810381,310494231
133616233,309983278
309965785,312903950
310468658,310468655
312901971,314479343
312503060,231428130
304721858,313112553
310114503,310471611
312363233,313148306
310448402,310448412
309960770,309960762
242578966,310147165
310065466,310076298
310057544,314833118
309984183,156760432
13642440,270453814
310442298,310442295
310467279,310467003
312111163,310468658
310416351,310416291
310510620,310510617
310148128,310147165
312148678,310463624
309938816,312923717
55905114,312336406
273390754,309959470
310088704,310121619
312354958,68718858
289269312,310524764
309927741,262029639
236796324,310490400
249515509,312504246
312903558,310492318
310401060,271695718
309959486,112688912
309984777,309984787
312834007,310493405
312805347,254279019
310430386,313106282
262029639,252356064
312813862,310464832
310045963,141225153
312504246,152514806
310054942,290092398
310746963,312357279
312745839,313114959
312155392,309959469
312878145,310494241
312896970,310476748
310468657,310468655
1427839,310472159
309994969,309995476
312358193,312899272
310447247,310492335
312889844,312889842
310513721,310513719
310128535,275793721
310157980,310756388
262031589,312072831
313537204,310447507
312357328,310447245
312153155,312153237
309962713,270161774
310467552,310467551
310499230,289583950
202546119,310147165
310427033,313109998
310492321,310492296
310457658,310492296
309959482,309959432
312810103,266487835
312505640,312505645
310064783,314833118
309965749,312876019
312187989,312847455
310161686,310471882
309959481,309959432
310121734,310121741
310483006,312015066
281044260,112688912
309967879,312360726
310050999,310050997
310065118,310458059
310112821,314833118
312899253,310514292
310098066,313026359
310107935,310438835
310505646,312896855
13642440,310804993
310468207,310468172
109125434,245707260
310469476,310469475
312152378,310470267
310517070,313122120
312363233,309971485
259979296,251978740
313103793,312080234
312199020,312199031
310085888,310495036
310049647,310065485
35741207,312879230
312935832,310468401
239843053,239843055
313946901,314823188
310446841,310446846
312911796,310521869
310471936,304721209
313149555,281044260
309974683,309971484
312899259,310493430
310423759,310470804
283660803,303559331
311425467,266427476
312505312,312505314
20017266,312868727
313113045,151749823
310085915,213023776
310471611,310471609
310533017,272947491
310468166,310723095
270161774,312352185
310492292,310513791
309974676,309959486
55905114,310050237
312810381,310432092
313139317,313181399
279383585,312931467
304901992,310114512
314411363,310492352
273591838,310521604
312497047,312497048
309975071,310746963
312172708,310164763
311039476,309951038
309959460,262266165
312105649,237429441
310746963,309974676
310514756,310514752
70887822,312823047
4853436,312879230
137066739,312504654
309991836,310118499
310417877,310471871
311055136,310757556
312899247,310516688
310490400,141762891
116790571,312496118
310447239,310492296
310039424,310423618
55905114,310454649
309964550,312358058
284201439,310170135
309960778,309960772
310163805,310163515
310469755,314844504
310471886,120286695
310489744,310489741
281975786,309937943
310496821,118491773
310109278,314833118
312502764,312502768
310126083,238378975
310085925,252939339
16824262,310147165
310406164,310406163
309949269,310464109
312890342,310489580
313846302,310446886
309994506,309994503
310468665,310468663
309971807,166448129
309968412,312827670
310492309,310492296
310128706,314833118
312814901,243641974
302742245,313148306
310085884,312809509
310110730,310467893
310117832,157569976
310433914,310435045
313133913,312016090
309984770,309984777
235779590,202122503
310148271,310147165
310130850,284842610
310469460,207092187
310163809,310467915
312892030,312931467
237429441,312219560
310065466,310489744
310476748,310476741
70247442,314833118
310516505,310516393
189299447,310117832
273614566,310469426
309967071,312896970
310517082,310494218
275921016,309959432
312110489,310401060
310480638,310480641
310415586,310415582
310467000,310466993
310104886,129534799
240454934,310492298
309950452,310499252
312899257,312899253
312219337,312219422
166888653,195677545
310483032,313117241
4853436,310468407
310444319,312829115
278839419,312495063
309960440,309960214
258896244,312931467
310469148,310523440
310444032,310444029
310102845,310102843
310085915,310495036
310468683,274862320
312188706,310486370
312016090,281044260
309952167,312354607
310052633,312809509
312898931,310492289
312494669,238715068
244159556,312931451
310102854,310472133
310055293,279132188
262033907,312354607
312502768,66039223
242234247,312508180
266427481,235779590
300519501,310147165
310438836,313105511
296778932,312496693
310145860,312880742
310463346,313119227
314677169,310433917
309936356,309936354
4072793,310495041
310066495,247114712
302742245,309974670
312181046,304446024
309967849,309967829
310467861,310467859
312493732,64185277
310464793,310765139
13642440,295695765
129534799,310425652
309947468,312348146
312850301,312922749
310409490,310409492
735881,314851755
310056997,118491773
127180276,312876805
2227014,310070837
310485978,303676197
310415057,312924542
312355313,312817773
310102845,310492335
289144506,202119757
310511504,310511258
310166977,310166969
310112536,310529345
310172257,310445612
310057975,310457072
259472088,297622263
310107938,310107935
310087091,312809509
313113574,313113579
309984496,309984503
312346593,312357328
314820544,314820551
221828854,313946901
309941726,309941724
272947490,25458639
312504622,84831889
244387375,314846561
312346254,312829115
312904757,310514964
310471425,310471424
310517087,310494231
3529378,310417278
310462763,310471935
247463503,314833118
314822161,286893176
310053243,310494450
281044260,309950414
243308925,309218402
310438267,313107644
313106015,313106013
65308027,310082668
311055188,311059186
310471882,310471878
312351554,312809721
309948098,314889305
312921451,313112253
310464811,310464812
266111977,259472088
310053946,310469455
310103790,310472133
310109909,312817085
309942305,312931467
3529378,310495680
241522684,312496462
310094385,310469457
310161130,310161355
312016090,112821851
312937480,310447144
75306426,310469765
309991814,310170153
309934436,309961208
310170647,310509951
309940401,310099000
239951930,309952163
309984179,309984183
310510646,310510629
273961482,314790884
238378975,310126532
309959464,309959432
10304380,260549103
309960467,309960463
314825252,108862655
309989170,64229645
313147775,112821849
312109109,312877898
312874371,313499696
312893930,310493425
312198437,312198440
313149555,302742245
310114246,310464812
195148867,285187519
4853436,310495362
310170653,314833118
312903937,310492305
310124560,310124583
310433542,310433541
310112588,312930804
310148715,310515292
310492312,310492296
309935615,312879236
309941408,312931467
310087947,310454844
310443406,310492296
313147775,302742245
312496379,312496385
310410906,313120212
312898925,310493435
312178415,311359838
270161776,83938430
309912151,312829430
312178404,312931467
310427997,312080234
309965757,312904370
212045030,195148867
252658074,252658065
82858852,309990877
310065775,313102264
310049647,310065785
310128146,310128153
310475715,310475725
309968509,251875725
309959484,309959432
157004413,310098990
310101894,186171954
312877898,310495038
312363233,293053617
310118835,314479343
312814178,310464832
233056932,309987455
309984754,309984770
314862780,314862789
310096051,310096041
312904769,310492292
309971484,309971228
312502120,109128912
309965372,312898925
309959483,309959432
203702819,309989170
310082628,273185450
312508720,92578836
310073949,310073947
310127892,313537204
312191392,40740335
310518396,310518368
310104878,313113367
312183456,312184110
310467893,310467890
310059292,213931473
261102925,309950193
309978153,312923746
309986934,71230987
312831425,312831427
313965267,310723104
118471057,310162269
310409718,310409721
310469183,310464827
309960439,309960214
11764585,310495680
309959486,314431553
310053302,118491773
309974678,302742245
310416706,313121142
310122687,310126517
310469462,310469460
310515882,313119203
273225125,309951616
312183467,312183472
310471415,310471412
310148266,310147165
33653824,269654653
312940507,312940511
310433719,274232420
312115460,310049647
309994503,64229646
71230987,116958075
309975241,234774665
312495576,310467916
310432103,311042401
978934,310147165
309938882,309938886
312496462,296778932
54652218,151749823
309975241,309974683
314916666,312953247
310407082,310409490
125495355,257775913
310432039,310431898
312830005,312830002
2950684,310533017
310469164,310469169
238425993,309960445
298761928,309953712
312504251,312504262
310082668,273185450
312170471,312931467
312821686,312895068
35741207,230937053
312196097,312939395
309974676,309974683
310432064,310453422
310800251,313113567
310492701,310492702
310070183,310421373
309959890,309959754
309967358,310150212
310132173,310134784
310102980,314833118
312778095,310518396
312497511,295695765
310096024,310444503
309965755,312876019
312494029,312494035
312808355,314833118
309985201,309985206
310045172,310045199
313113369,292239169
310458067,310458059
312833254,314846561
312143919,312157811
312496388,241522684
312873864,310520604
310432797,310759798
309969221,135630730
310508423,310508418
313113308,246746559
310417278,313103118
309942923,309942927
11764585,312876805
310517775,310517773
310492352,310492349
310104638,310104856
310067210,310067206
273969457,312504612
312360959,312360921
265372317,312823031
310094548,293374499
310447245,310447243
309949640,310114514
249513340,312496798
312316816,310413285
310523725,310523720
310114217,314846561
310532391,310492209
309962094,269254876
310087876,160111351
310146181,310430095
309951616,309962713
310468402,312826508
310444335,314857636
242578966,309949002
310463952,310464202
310058547,313118587
309937943,310114209
203212891,310440144
310463032,310462965
309932685,310075151
310124550,310495036
310114209,310114210
310409721,310409723
312177192,28852285
310170463,314846561
310093959,310457658
310076311,272947491
312196190,276939528
236798519,309218402
310514752,313119227
312150222,312496937
309935597,312876019
309993268,309993273
312914460,312913933
312496379,312823047
310099277,197888960
309960782,312358048
310401060,310400801
310049640,310467861
312910309,310517073
310531766,310531763
312842426,310511482
109128912,25458638
310467850,310467848
310471605,312940507
309959968,309959754
310738414,310494232
309949274,309949269
310416703,310800950
248224462,310424811
312219560,312219565
310085646,310494450
310051882,310495362
5344188,310147165
310449630,313107995
310496817,118491773
314155513,314916655
273777142,310758931
309939486,310108582
309927741,310132084
312833997,312934754
312352719,271428821
309951906,23192380
310427476,313118581
309965749,312904780
